Common Population Name,NMFS_POPID,NWR Population Name,Recovery Domain,Major Population Group,ESU,Species,Run,Start Year,End Year,Year,Spawners,FracWild,Age 1 Returns,Age 2 Returns,Age 3 Returns,Age 4 Returns,Age 5 Returns,Age 6 Returns,Age 7 Returns,Natural Spawners inc Jacks,Total Spawners inc. Jacks,Total Spawners exc. Jacks,Jack frac of hatchery spawners,Adult Natural Harvest Rates,Natural Origin Brood Stk,Contact Agency
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1978,1581,1,0,0,0,0.53,0.46,0.01,0,-99,1581,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1977,1762,1,0,0,0,0.53,0.46,0.01,0,-99,1762,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1976,316,1,0,0,0,0.53,0.46,0.01,0,-99,316,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1975,768,1,0,0,0,0.53,0.46,0.01,0,-99,768,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1974,723,1,0,0,0,0.53,0.46,0.01,0,-99,723,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1973,4473,1,0,0,0,0.53,0.46,0.01,0,-99,4473,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1972,2304,1,0,0,0,0.53,0.46,0.01,0,-99,2304,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1971,2304,1,0,0,0,0.53,0.46,0.01,0,-99,2304,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1970,1401,1,0,0,0,0.53,0.46,0.01,0,-99,1401,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1969,3343,1,0,0,0,0.53,0.46,0.01,0,-99,3343,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1968,1988,1,0,0,0,0.53,0.46,0.01,0,-99,1988,-99,-99,-99,-99,N/A
Grande Ronde River Upper Mainstem,306,Steelhead (Snake River Basin DPS) - Grande Ronde River Upper Mainstem Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1967,2013,1967,5422,1,0,0,0,0.53,0.46,0.01,0,-99,5422,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2013,1701,0.98,0,0,0,0.53,0.46,0.01,0,-99,1701,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2012,1912,0.96,0,0,0,0.53,0.46,0.01,0,-99,1912,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2011,1709,0.97,0,0,0,0.53,0.46,0.01,0,-99,1709,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2010,1831,1,0,0,0,0.53,0.46,0.01,0,-99,1831,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2009,3598,1,0,0,0,0.53,0.46,0.01,0,-99,3598,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2008,2322,1,0,0,0,0.53,0.46,0.01,0,-99,2322,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2007,1212,1,0,0,0,0.53,0.46,0.01,0,-99,1212,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2006,1428,1,0,0,0,0.53,0.46,0.01,0,-99,1428,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2005,1832,1,0,0,0,0.53,0.46,0.01,0,-99,1832,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2004,1756,1,0,0,0,0.53,0.46,0.01,0,-99,1756,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2003,2381,1,0,0,0,0.53,0.46,0.01,0,-99,2381,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2002,4752,1,0,0,0,0.53,0.46,0.01,0,-99,4752,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2001,2596,1,0,0,0,0.53,0.46,0.01,0,-99,2596,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,2000,2020,1,0,0,0,0.53,0.46,0.01,0,-99,2020,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1999,2133,1,0,0,0,0.53,0.46,0.01,0,-99,2133,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1998,3171,1,0,0,0,0.53,0.46,0.01,0,-99,3171,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1997,1251,1,0,0,0,0.53,0.46,0.01,0,-99,1251,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1996,1084,1,0,0,0,0.53,0.46,0.01,0,-99,1084,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1995,574,1,0,0,0,0.53,0.46,0.01,0,-99,574,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1994,1820,1,0,0,0,0.53,0.46,0.01,0,-99,1820,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1993,3228,1,0,0,0,0.53,0.46,0.01,0,-99,3228,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1992,1172,1,0,0,0,0.53,0.46,0.01,0,-99,1172,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1991,659,1,0,0,0,0.53,0.46,0.01,0,-99,659,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1990,3394,1,0,0,0,0.53,0.46,0.01,0,-99,3394,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1989,5292,1,0,0,0,0.53,0.46,0.01,0,-99,5292,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1988,6354,1,0,0,0,0.53,0.46,0.01,0,-99,6354,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1987,4374,1,0,0,0,0.53,0.46,0.01,0,-99,4374,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1986,5376,1,0,0,0,0.53,0.46,0.01,0,-99,5376,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1985,6476,1,0,0,0,0.53,0.46,0.01,0,-99,6476,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1984,934,1,0,0,0,0.53,0.46,0.01,0,-99,934,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1983,718,1,0,0,0,0.53,0.46,0.01,0,-99,718,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1982,867,1,0,0,0,0.53,0.46,0.01,0,-99,867,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1981,1414,1,0,0,0,0.53,0.46,0.01,0,-99,1414,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1980,763,1,0,0,0,0.53,0.46,0.01,0,-99,763,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1979,92,1,0,0,0,0.53,0.46,0.01,0,-99,92,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1978,442,1,0,0,0,0.53,0.46,0.01,0,-99,442,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1977,592,1,0,0,0,0.53,0.46,0.01,0,-99,592,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1976,302,1,0,0,0,0.53,0.46,0.01,0,-99,302,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1975,378,1,0,0,0,0.53,0.46,0.01,0,-99,378,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1974,987,1,0,0,0,0.53,0.46,0.01,0,-99,987,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1973,932,1,0,0,0,0.53,0.46,0.01,0,-99,932,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1972,1746,1,0,0,0,0.53,0.46,0.01,0,-99,1746,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1971,1359,1,0,0,0,0.53,0.46,0.01,0,-99,1359,-99,-99,-99,-99,N/A
Joseph Creek,310,Steelhead (Snake River Basin DPS) - Joseph Creek Summer-run,Interior Columbia,Grande Ronde River                                ,Steelhead (Snake River Basin DPS), ,Summer-run,1970,2013,1970,2758,1,0,0,0,0.53,0.46,0.01,0,-99,2758,-99,-99,-99,-99,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2014,456,0.41,0,0,0.03,0.49,0.41,0.07,0.01,-99,456,-99,-99,0.084,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2013,519,0.25,0,0,0.03,0.50,0.41,0.07,0.01,-99,519,-99,-99,-99,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2012,747,0.25,0,0,0.03,0.36,0.48,0.12,0.02,-99,747,-99,-99,0.087,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2011,892,0.33,0,0,0.01,0.35,0.54,0.09,0.01,-99,892,-99,-99,0.048,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2010,1033,0.29,0,0,0.01,0.32,0.58,0.09,0.01,-99,1033,-99,-99,0.06,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2009,693,0.15,0,0,0.09,0.50,0.36,0.05,0.01,-99,693,-99,-99,0.055,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2008,278,0.44,0,0,0.05,0.61,0.31,0.02,0,-99,278,-99,-99,0.048,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2007,266,0.22,0,0,0.05,0.39,0.45,0.11,0,-99,266,-99,-99,0.059,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2006,462,0.28,0,0,0.01,0.33,0.61,0.05,0,-99,462,-99,-99,0.045,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2005,892,0.13,0,0,0.02,0.49,0.46,0.04,0,-99,892,-99,-99,0.04,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2004,987,0.09,0,0,0.09,0.70,0.20,0.02,0,-99,987,-99,-99,0.033,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2003,456,0.26,0,0,0.01,0.15,0.72,0.12,0,-99,456,-99,-99,0.034,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2002,794,0.33,0,0,0.03,0.55,0.38,0.04,0,-99,794,-99,-99,0.047,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2001,380,0.26,0,0,0.25,0.35,0.36,0.04,0,-99,380,-99,-99,0.053,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,2000,211,0.24,0,0,0.01,0.51,0.41,0.07,0,-99,211,-99,-99,0.066,0,N/A
Entiat River,328,Steelhead (Upper Columbia River DPS) - Entiat River Summer-run,Interior Columbia,North Cascades,Steelhead (Upper Columbia River DPS), ,Summer-run,1978,2014,1999,291,0.13,0,0,0.04,0.52,0.39,0.06,0,-99,291,-99,-99,0.091,0,N/A
